year,month,avg_si,num,std
2021,1,0.20893629266435898,143,0.012280997521211517
2021,2,0.27883694325479746,143,0.028346213041758665
2021,3,0.3411358606375443,143,0.04995528827689634
2021,4,0.3080337103501315,143,0.051824057423574106
2021,5,0.2806108229273408,143,0.03405440385595247
2021,6,0.45071696573575476,143,0.04353269002709812
2021,7,0.4200811770018577,143,0.034285786370919995
2021,8,0.6256556551950474,143,0.0414755282634239
2021,9,0.7119742541786487,143,0.040950043653722165
2021,10,0.7341629143093462,143,0.043767579553143955
2021,11,0.4123605315933739,143,0.035040987229455256
2021,12,0.26964132032545735,143,0.02364148240999733
2022,1,0.2587067544659552,143,0.016253579036518518
2022,2,0.26451579668632663,143,0.013858769465457063
2022,3,0.2723348949603558,143,0.027380316775455205
2022,4,0.19809683953008753,143,0.03315162880809933
2022,5,0.6057789271347632,143,0.14214910655780247
2022,6,0.36858489241793074,143,0.03881730520409112
2022,7,0.5852602564221088,143,0.05297880048842759
2022,8,0.5773559696836447,143,0.03891384600882498
2022,9,0.5716024497487935,143,0.039281250751346176
2022,10,0.6540660364224985,143,0.0137458620324353
2022,11,0.4326567624688672,143,0.04648949312104598
2022,12,0.3641478657714368,143,0.05365314464444688
2023,1,0.42391844133460255,143,0.03978387530744159
2023,2,0.369975901291297,143,0.025738115710791584
2023,3,0.24344160600682205,143,0.01714323690207191
2023,4,0.4082371626050826,143,0.05145596576932672
2023,5,0.346241304478259,143,0.03193869329069089
2023,6,0.48518332960995464,143,0.042144226257546026
2023,7,0.6545096361416711,143,0.06514767718544108
2023,8,0.6022170713491186,143,0.049480478102269534
2023,9,0.8540384289055735,143,0.06146347790787374
2023,10,0.6348879346851384,143,0.03832027444936235
2023,11,0.39065994262012077,143,0.03438055164300352
2023,12,0.22801685743616507,143,0.024598440230153645
2024,1,0.2471527097764828,143,0.017767957409603744
2024,2,0.41118652406119177,143,0.020496509737573238
2024,3,0.3452496184216276,143,0.017070685000066234
2024,4,0.23956702376320266,143,0.014237824543903694
2024,5,0.3149393954780853,143,0.016378008738393426
2024,6,0.3183567388176671,143,0.013190553067091769
2024,7,0.3263253647845369,143,0.05094500009642672
2024,8,0.4527714538794143,143,0.08776761111116602
2024,9,0.5525229900593677,143,0.047806745847015934
2024,10,0.5057814921544584,143,0.043165156397635365
2024,11,0.3018315420762469,143,0.013711851334319455
2024,12,0.27300429000131377,143,0.013797404801957526
