year,month,avg_si,num,std
2021,1,0.13930667937556157,143,0.0081882604288156
2021,2,0.18591703616085017,143,0.018900493666603145
2021,3,0.22745772693371027,143,0.03330914830416762
2021,4,0.20540357210786225,143,0.03455866244917487
2021,5,0.1871013977253448,143,0.022706981334696105
2021,6,0.3005510866462863,143,0.02902788200867292
2021,7,0.2801339451703269,143,0.022860454172504926
2021,8,0.4171605499512558,143,0.0276512578544137
2021,9,0.4747472366693463,143,0.027297731431701215
2021,10,0.4895004901534126,143,0.029175382360332663
2021,11,0.27493859155339856,143,0.02336475769261739
2021,12,0.1797793377331071,143,0.01576310831323592
2022,1,0.17249118654185247,143,0.010837534059118099
2022,2,0.17636559990313336,143,0.009241041632364081
2022,3,0.1815828178807438,143,0.01825563042523624
2022,4,0.1320835827673322,143,0.022103833235924342
2022,5,0.4039174152538768,143,0.09477335805197155
2022,6,0.24576608420445994,143,0.02587680463279413
2022,7,0.39024244407071074,143,0.035316033911796385
2022,8,0.38495484755145537,143,0.025941269670387786
2022,9,0.3811158348670377,143,0.0261879731170567
2022,10,0.43609644195506236,143,0.009164823748545789
2022,11,0.28846844357427487,143,0.030995759206648398
2022,12,0.2427909412180574,143,0.03577333939148795
2023,1,0.28264411411889545,143,0.026527814210802282
2023,2,0.2466796047568358,143,0.017163022308936637
2023,3,0.16231727027197262,143,0.011431550503970067
2023,4,0.2722056925296783,143,0.034305120419803554
2023,5,0.23086377100094468,143,0.021292529863606482
2023,6,0.32351453521137785,143,0.028097777207043213
2023,7,0.4364105604346211,143,0.04343032199757415
2023,8,0.40153050800736495,143,0.032986468749738936
2023,9,0.5694381555738567,143,0.040972456934005905
2023,10,0.4233053620755011,143,0.02554882873199451
2023,11,0.2604672064861517,143,0.02292421394834525
2023,12,0.15203262995698716,143,0.016401892147044867
2024,1,0.16479430438049675,143,0.01184772061909156
2024,2,0.27417108116082756,143,0.013665821198281596
2024,3,0.23020329190484712,143,0.011380456908763272
2024,4,0.15975403583896416,143,0.009491611807130016
2024,5,0.21000272490458935,143,0.010916859675283516
2024,6,0.21228543508094308,143,0.00879211847132517
2024,7,0.21759920300505114,143,0.03396616063159424
2024,8,0.3019008891727117,143,0.05851615321896842
2024,9,0.36839958147058305,143,0.03187395432607282
2024,10,0.3372409353175897,143,0.028779688603654156
2024,11,0.2012476063225323,143,0.009142945149192607
2024,12,0.18203116719791,143,0.009199974841415368
