year,month,avg_si,num,std
2021,1,0.33919688292648187,143,0.040011569273023476
2021,2,0.43039691493303556,143,0.047508187584760775
2021,3,0.31652087021313585,143,0.04088457209421939
2021,4,0.23119792900908473,143,0.02544958987165196
2021,5,0.13137738502573149,143,0.01611066603023058
2021,6,0.20363303244360226,143,0.017114469302966413
2021,7,0.3884402684114272,143,0.015420213589525956
2021,8,0.3574383867389446,143,0.014247079097758731
2021,9,0.2520696016922546,143,0.01821427835933469
2021,10,0.47484874592150234,143,0.028830008052441094
2021,11,0.24318532617046293,143,0.019332468941735546
2021,12,0.3107358908272443,143,0.040056990493426134
2022,1,0.2813870498137307,143,0.033337453492015855
2022,2,0.3386359203732364,143,0.039065175581916294
2022,3,0.35802727914678784,143,0.029857059785167887
2022,4,0.22551672171140588,143,0.02738615181332623
2022,5,0.28848541719911214,143,0.012910330564530384
2022,6,0.35274882547827346,143,0.014933106816427387
2022,7,0.27274254128876885,143,0.008168621257359813
2022,8,0.50828319344923,143,0.023248256793269178
2022,9,0.5620707057136987,143,0.02795931236780781
2022,10,0.25643476562956996,143,0.011551823394295375
2022,11,0.35014339060784916,143,0.01835352821995098
2022,12,0.3438740454097881,143,0.03398181227475144
2023,1,0.29583461964283864,143,0.03127070790256021
2023,2,0.31238596056506873,143,0.038880821181252016
2023,3,0.322293676437842,143,0.04031206348975137
2023,4,0.3927402709652799,143,0.03229413779846952
2023,5,0.3154216612353495,143,0.019368002633436018
2023,6,0.21152564837808685,143,0.010265848987363909
2023,7,0.46010615681188555,143,0.018436607736518843
2023,8,0.2514661806782984,143,0.009365683140357168
2023,9,0.40060817006470983,143,0.01664977294197328
2023,10,0.38104005920815015,143,0.030073037693766413
2023,11,0.22283466470446178,143,0.02550562821776158
2023,12,0.3027440114994756,143,0.02687005119351913
2024,1,0.24799065231253836,143,0.015953286794081124
2024,2,0.43423860605003267,143,0.03814206186879077
2024,3,0.3958227377879871,143,0.03394321062927102
2024,4,0.21493432967197115,143,0.019311914038845544
2024,5,0.5444621157045586,143,0.042702356355048494
2024,6,0.5280865305067246,143,0.028315614881987927
2024,7,0.41220143408019,143,0.016393760189994964
2024,8,0.3023713732658113,143,0.013859142249488029
2024,9,0.26360912154282423,143,0.014321068262595136
2024,10,0.3328479225458951,143,0.022059694588679984
2024,11,0.2506034023979252,143,0.01836135041111163
2024,12,0.3166520703325815,143,0.026036273316892143
