year,month,avg_si,num,std
2021,1,-0.10639281068139317,143,0.02376670471172861
2021,2,-0.08924723915920306,143,0.037341143431775664
2021,3,-0.0894791696749945,143,0.02819183236101281
2021,4,0.026178118498203718,143,0.01951751419159196
2021,5,0.009668786975596888,143,0.01366246553634067
2021,6,0.11113462834669312,143,0.019108832229220576
2021,7,0.12902021888721657,143,0.020207628153186573
2021,8,0.15826969799992388,143,0.015164663597480603
2021,9,0.16111556206180352,143,0.01898472663662974
2021,10,-0.05142617549914167,143,0.037358631826379926
2021,11,0.03432074188346842,143,0.010416478874613012
2021,12,-0.1245260110116657,143,0.01322035432938897
2022,1,-0.10580783890156484,143,0.011689597186893089
2022,2,-0.053703786035465634,143,0.014016798113466452
2022,3,-0.05489272456160272,143,0.015368331652220363
2022,4,-0.007453481083487405,143,0.015445337169655895
2022,5,0.05663413431718045,143,0.01524225982785913
2022,6,0.13017871658905675,143,0.018408039855047634
2022,7,0.18353861279487235,143,0.009123521424420761
2022,8,0.1122509205294684,143,0.021640155111504848
2022,9,0.08553519808081583,143,0.03186789154819403
2022,10,0.22763291150236778,143,0.010973631019189627
2022,11,0.11211052342055715,143,0.023834314547469298
2022,12,-0.016929584899718443,143,0.014589551354604413
2023,1,0.07677143297139825,143,0.017764431654649703
2023,2,0.041169556819332646,143,0.024803762534550043
2023,3,0.01664332119715669,143,0.032450262487731016
2023,4,0.07604061716117172,143,0.037472396084882786
2023,5,0.151698347631527,143,0.03299858223937946
2023,6,0.2626720462593583,143,0.01810477256081667
2023,7,0.1324200135420651,143,0.03136285023409682
2023,8,0.1314154137068032,143,0.01094490415680834
2023,9,0.10316090126038167,143,0.01909973706446313
2023,10,0.02913199403803624,143,0.015857611227584355
2023,11,0.032492129494822705,143,0.009930962534773529
2023,12,0.020385763527433633,143,0.01512177262163233
2024,1,-0.049571094222814416,143,0.010531042331343233
2024,2,-0.14790089196286912,143,0.02327919247089952
2024,3,-0.04601080235779448,143,0.024393466837782197
2024,4,0.005843682327695269,143,0.02053443948868614
2024,5,-0.012773546937132105,143,0.047689493140285165
2024,6,0.15259493775979563,143,0.043228120615843274
2024,7,0.09781202679909698,143,0.02622779503431794
2024,8,0.1490404885847214,143,0.017703565279360543
2024,9,0.17362871932721943,143,0.014755040350014768
2024,10,-2.7045253190230615e-05,143,0.012925778407807112
2024,11,-0.05081601089342616,143,0.011402259913968173
2024,12,-0.17344205356561213,143,0.017543580345128686
