year,month,avg_si,num,std
2021,1,0.23553540938889664,143,0.40285208813995343
2021,2,0.07402625829769577,143,0.38132617375606037
2021,3,0.7302066388521878,143,0.5969440696699408
2021,4,4.253560852775471,143,0.8589562891468415
2021,5,2.7355300843651618,143,0.5932851718944637
2021,6,7.672478739306982,143,1.3418429959514804
2021,7,2.964179247182747,143,0.8125478859370104
2021,8,26.442804111120928,143,1.406414272921387
2021,9,17.88970352371227,143,-3.0066141454629856
2021,10,5.713650403645003,143,0.5791120794766438
2021,11,0.15702750630857448,143,0.6144667615722311
2021,12,0.8384153012987948,143,0.13978726664290886
2022,1,3.6327336963244528,143,0.026914635670955287
2022,2,0.09443010524755174,143,0.4678127768356043
2022,3,4.674384783554682,143,0.831710505969518
2022,4,0.07727345628453546,143,0.2975065280017819
2022,5,5.277288617186792,143,1.6824459341270077
2022,6,3.6816925388337145,143,0.12395063219551919
2022,7,1.268886681790589,143,1.1452768198083192
2022,8,1.209040218136071,143,0.103102799037075
2022,9,0.4398384106574871,143,1.7866529734027994
2022,10,19.3646753191048,143,6.084320785515785
2022,11,2.3209410855632577,143,0.03469392311557581
2022,12,0.09139684853555172,143,0.3545829090704473
2023,1,0.38648109960583177,143,0.6895216415924021
2023,2,0.08639154566027707,143,0.37064686694904286
2023,3,0.07332271386397769,143,0.3193896752600722
2023,4,6.936824822476799,143,0.6815808550304173
2023,5,0.5349259234223045,143,0.5454704552983313
2023,6,26.292638032376246,143,-1.9550579861537163
2023,7,2.7734675101330946,143,1.164041342889996
2023,8,20.275954833300254,143,2.0798846627386163
2023,9,0.1307579668917153,143,1.0488675411074835
2023,10,0.7475671093983642,143,-0.08525017688044267
2023,11,0.03253053296450178,143,0.018957635326523527
2023,12,0.5645203200537536,143,-0.017307102772205592
2024,1,5.70408454445003,143,0.8011548104865189
2024,2,19.195588318186733,143,-0.06453244804165965
2024,3,0.06782056849303161,143,0.4369495085171043
2024,4,2.0081290495870774,143,0.516349957592922
2024,5,0.10315668619485516,143,0.6644785041913996
2024,6,0.1196728792391547,143,0.5647293779823214
2024,7,0.14616102795373578,143,0.7721388095740571
2024,8,2.929527522637802,143,-0.14465989061314055
2024,9,38.237910460269866,143,-2.7378326392331216
2024,10,1.560930511553404,143,0.7328756715267183
2024,11,6.2897707751780905,143,-0.2751524654302625
2024,12,16.707631833797095,143,2.8316809517031096
