year,month,avg_si,num,std
2021,1,0.18135859353999828,143,0.01950109631960628
2021,2,0.18076070503457334,143,0.02220877215065614
2021,3,0.2020357032165525,143,0.02276077626718012
2021,4,0.13280463123539524,143,0.02707662427408712
2021,5,0.18301472169210853,143,0.03064445849175705
2021,6,-0.047409602452689985,143,0.01697593104945939
2021,7,-0.09478715061303873,143,0.04233545270753099
2021,8,-0.15424863592172408,143,0.017056218739318056
2021,9,-0.2182513027581102,143,0.019671678720695876
2021,10,-0.10139024439713125,143,0.026053236326064436
2021,11,-0.007466977512053137,143,0.024903831342668978
2021,12,0.06818721278666733,143,0.015044819538500365
2022,1,0.148536183517556,143,0.025801701827978526
2022,2,0.21086409326980124,143,0.023658042960030882
2022,3,0.19597288966414814,143,0.020511213630709436
2022,4,0.014046519062129824,143,0.01622632130210635
2022,5,-0.034660050715198155,143,0.035784424086776685
2022,6,-0.15896911389601992,143,0.020754895893051864
2022,7,-0.1612766561492985,143,0.02912486986603019
2022,8,-0.20392228349750738,143,0.017893872696528486
2022,9,-0.1873648612193192,143,0.03204059259221702
2022,10,-0.2745739244891919,143,0.021857717743281282
2022,11,-0.19718697574496874,143,0.04141577088663792
2022,12,-0.018167384078481872,143,0.01978737705739914
2023,1,-0.011023095994389661,143,0.016926105856450314
2023,2,0.08646659053593134,143,0.02015151140131538
2023,3,-0.036802680710268085,143,0.014667155033538102
2023,4,0.09313075802636353,143,0.025551768444893895
2023,5,-0.06869961082833366,143,0.026073567135793296
2023,6,-0.21267213485922667,143,0.014335928177566013
2023,7,-0.14060744909750103,143,0.04590180603036247
2023,8,-0.1545608166626467,143,0.01794156173014228
2023,9,-0.08051830147646265,143,0.03370957505785355
2023,10,-0.06535227354142596,143,0.0242636604852796
2023,11,-0.09811757627728332,143,0.014512941658516612
2023,12,-0.04523651692736127,143,0.015294870184889092
2024,1,0.044490275923852775,143,0.012949457114944895
2024,2,0.20309830554457237,143,0.026878561735865822
2024,3,0.1342724617108221,143,0.02676642517677536
2024,4,0.13327890153009347,143,0.02380707644972001
2024,5,0.2516387972482931,143,0.05510488527580796
2024,6,0.05532404249483138,143,0.05801512171906716
2024,7,-0.020321609149827072,143,0.05515165902881166
2024,8,-0.14367280335786628,143,0.025368687565815985
2024,9,-0.16078591742083903,143,0.02353223895532435
2024,10,0.16155022126991128,143,0.020794912215843054
2024,11,0.03894600735559552,143,0.012169732211196311
2024,12,0.17488184333593126,143,0.027985496502624448
