year,month,avg_si,num,std
2021,1,-0.17722165120313835,143,0.029291591749062283
2021,2,-0.21466994769373263,143,0.047000831843896765
2021,3,-0.3416005507827678,143,0.07774259587494409
2021,4,-0.12517300245561355,143,0.024337661352479677
2021,5,-0.13286752492488188,143,0.026301962306061046
2021,6,-0.11826020550981098,143,0.023498812749940385
2021,7,-0.22967739846630889,143,0.04092218217219799
2021,8,-0.15772881023467236,143,0.023662426433178677
2021,9,-0.12328082436362527,143,0.02273701811157866
2021,10,-0.2655983676691674,143,0.055440749810251044
2021,11,-0.2206682167703049,143,0.043062087787491925
2021,12,-0.23998437075123413,143,0.044310750922659806
2022,1,-0.20288322162283864,143,0.046602733896929045
2022,2,-0.20217173351727794,143,0.033874343741610996
2022,3,-0.21594926858549665,143,0.047219044886326986
2022,4,-0.14133843323304765,143,0.025450057570070066
2022,5,-0.15835047635225485,143,0.03173147836946771
2022,6,-0.13797252426821474,143,0.02662468219374959
2022,7,-0.07710101770155277,143,0.01499224478239529
2022,8,-0.18826497126771416,143,0.02687236744208207
2022,9,-0.1893270965715376,143,0.030922491262502884
2022,10,-0.13125411062047862,143,0.017524698943386
2022,11,-0.1807815668183211,143,0.030858919232301416
2022,12,-0.19377807800288718,143,0.028728077209044748
2023,1,-0.20289060979000248,143,0.02944326563963199
2023,2,-0.22176199214168976,143,0.03272979671612779
2023,3,-0.20559100661495547,143,0.029703275900823826
2023,4,-0.2060983125549604,143,0.03856240038953577
2023,5,-0.18737167602868543,143,0.024012802255518106
2023,6,-0.0664905549921593,143,0.010854139147781048
2023,7,-0.2502680893098184,143,0.03861006035663464
2023,8,-0.1223451225882613,143,0.018212281034534723
2023,9,-0.22430738718512705,143,0.03639922027073374
2023,10,-0.20186818180016491,143,0.031177200667161266
2023,11,-0.1863578821977637,143,0.02793655054376371
2023,12,-0.10947356616389323,143,0.023712870230364586
2024,1,-0.1586656019093977,143,0.029390414478167547
2024,2,-0.2500086353322281,143,0.052625624402364415
2024,3,-0.2458577315867858,143,0.052881551302017236
2024,4,-0.11532337959146775,143,0.019831554383199265
2024,5,-0.3337334090062458,143,0.06674053733151995
2024,6,-0.31561492728027946,143,0.05813042263337192
2024,7,-0.24658766621753417,143,0.04441034382029365
2024,8,-0.1629797226831763,143,0.031405443683340944
2024,9,-0.07985539788760856,143,0.019222095330751452
2024,10,-0.1961446204963173,143,0.03751101790726735
2024,11,-0.18973062159357215,143,0.03537539073105948
2024,12,-0.18591015529738802,143,0.03535116113315161
