year,month,avg_si,num,std
2021,1,-0.03232150900730353,143,0.028530257324871407
2021,2,-0.019965574282358883,143,0.04184161653423408
2021,3,-0.019537330022672172,143,0.05858961716006421
2021,4,0.0668286014342933,143,0.020205334439217654
2021,5,0.12741388334216283,143,0.01964412527773094
2021,6,0.14867671539071523,143,0.020470936964763424
2021,7,0.18268212817566631,143,0.022345151087084777
2021,8,0.15868067682538725,143,0.014688626473781722
2021,9,0.11767647272956398,143,0.016886590550437567
2021,10,-0.10525695410356123,143,0.0301510894549273
2021,11,-0.05954134618696881,143,0.02304083752200483
2021,12,-0.11064082688606328,143,0.026949067360466986
2022,1,-0.07331764742792514,143,0.027028788621956318
2022,2,-0.03156821866526269,143,0.024836514394443322
2022,3,-0.06230487325388812,143,0.0345372872131349
2022,4,0.04288868069668603,143,0.0210881486156954
2022,5,0.017668188476855667,143,0.016740652704070193
2022,6,0.11746970773796071,143,0.017101325302025322
2022,7,0.21056117805694408,143,0.014103790922734968
2022,8,0.13583904044129988,143,0.023237629195972873
2022,9,0.08500608478125629,143,0.029243581110964808
2022,10,0.17772479009649164,143,0.02116230643169163
2022,11,0.070522075433718,143,0.022041358127145107
2022,12,0.07436624249570278,143,0.019814224653160243
2023,1,0.10510538779602244,143,0.02885888093422707
2023,2,0.030706026116777307,143,0.03661735018399341
2023,3,0.07667377732178321,143,0.040004031106470016
2023,4,0.08200204438672148,143,0.038127727575268194
2023,5,0.13392317163112394,143,0.02753390362173886
2023,6,0.3657820718624953,143,0.011688223506752289
2023,7,0.1741913004464723,143,0.02861208379898052
2023,8,0.18924260440334092,143,0.013591811864844403
2023,9,0.10047828935745938,143,0.027595229098671462
2023,10,0.03682150650474506,143,0.023406350197545674
2023,11,0.0054450376882941645,143,0.02281958078168487
2023,12,0.07708955555223519,143,0.024244255904313887
2024,1,-0.009952243605946607,143,0.020603512099925732
2024,2,-0.07985528658928479,143,0.03395624509095215
2024,3,0.015121066143033674,143,0.038898205389776896
2024,4,0.004441874932100844,143,0.01722905610829368
2024,5,0.06677824985808,143,0.04976060856999944
2024,6,0.21066641859463586,143,0.041591890116962564
2024,7,0.20597459598356074,143,0.032412074572341576
2024,8,0.2032697255034912,143,0.01777877245161446
2024,9,0.18187989581359712,143,0.018712873027585453
2024,10,0.04327394271489969,143,0.03205167050033756
2024,11,-0.03460190403446508,143,0.02831022330667638
2024,12,-0.06588465514507458,143,0.03075683796754761
